Info 88   [18:3:9.253] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 23 structureChanged: false Elapsed: 19ms
Info 89   [18:3:9.255] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 90   [18:3:9.422] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 91   [18:3:9.450] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 24 structureChanged: false Elapsed: 26ms
Info 92   [18:3:9.450] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 93   [18:3:9.615] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 94   [18:3:9.639] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 25 structureChanged: false Elapsed: 24ms
Info 95   [18:3:9.639] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 96   [18:3:9.729] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 97   [18:3:9.773] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 26 structureChanged: false Elapsed: 42ms
Info 98   [18:3:9.773] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 99   [18:3:10.51] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 100  [18:3:10.88] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 27 structureChanged: false Elapsed: 36ms
Info 101  [18:3:10.88] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 102  [18:3:10.956] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 103  [18:3:10.978] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 28 structureChanged: false Elapsed: 22ms
Info 104  [18:3:10.978] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 105  [18:3:11.379] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 106  [18:3:11.393] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 29 structureChanged: false Elapsed: 14ms
Info 107  [18:3:11.393] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 108  [18:3:12.449] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 109  [18:3:12.491] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 30 structureChanged: false Elapsed: 42ms
Info 110  [18:3:12.492] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 111  [18:3:13.312] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 112  [18:3:13.332] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 31 structureChanged: false Elapsed: 20ms
Info 113  [18:3:13.333] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 114  [18:3:14.61] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 115  [18:3:14.71] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 32 structureChanged: false Elapsed: 10ms
Info 116  [18:3:14.72] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 117  [18:3:14.473] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 118  [18:3:14.498] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 33 structureChanged: false Elapsed: 25ms
Info 119  [18:3:14.498] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 120  [18:3:14.627] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 121  [18:3:14.653] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 34 structureChanged: false Elapsed: 26ms
Info 122  [18:3:14.653] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 123  [18:3:15.4] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 124  [18:3:15.18] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 35 structureChanged: false Elapsed: 14ms
Info 125  [18:3:15.18] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 126  [18:3:15.127] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 127  [18:3:15.163] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 36 structureChanged: false Elapsed: 36ms
Info 128  [18:3:15.164] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 129  [18:3:16.598] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 130  [18:3:16.614] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 37 structureChanged: false Elapsed: 16ms
Info 131  [18:3:16.614] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 132  [18:3:16.673] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 133  [18:3:16.679] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 38 structureChanged: false Elapsed: 6ms
Info 134  [18:3:16.679] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 135  [18:3:16.811] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 136  [18:3:16.834] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 39 structureChanged: false Elapsed: 23ms
Info 137  [18:3:16.834] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 138  [18:3:17.24] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 139  [18:3:17.27] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 40 structureChanged: false Elapsed: 3ms
Info 140  [18:3:17.27] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 141  [18:3:17.106] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 142  [18:3:17.118] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 41 structureChanged: false Elapsed: 12ms
Info 143  [18:3:17.118] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 144  [18:3:17.184] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 145  [18:3:17.188] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 42 structureChanged: false Elapsed: 4ms
Info 146  [18:3:17.188] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 147  [18:3:17.243] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
